ID_pedido,ID_proveedor,Fecha,Estado
pedi01234jlsDMZ,provCom628UK,26/12/2022,['Distribuido']
pedi01234jksGIS,provSpe920UK,26/12/2022,['Distribuido']
pedi01234hlyHSY,provAsS129IT,26/12/2022,['Distribuido']
pedi01234acfJMW,provB.S543IT,26/12/2022,['Distribuido']
pedi01234nsKMTX,provSPH558SP,26/12/2022,['Distribuido']
pedi01234dkEJMO,provEne685UK,26/12/2022,['Distribuido']
pedi01234cdrwLP,provMal000IR,26/12/2022,['Distribuido']
pedi01234bdzEHV,provUni273IR,26/12/2022,['Distribuido']
pedi01234cgrxMU,provKUK710GE,26/12/2022,['Distribuido']
pedi01234hnGNXZ,provMor734GE,26/12/2022,['Distribuido']
pedi01234benozY,provSaS872IT,26/12/2022,['Distribuido']
pedi01234brHJVW,provGla159UK,26/12/2022,['Distribuido']
pedi01234hjqFTZ,provHA&069GE,26/12/2022,['Almacenado']
pedi01234deloVX,provDuF994SP,26/12/2022,['Almacenado']
pedi01234bgmHIV,provLin564UK,26/12/2022,['Distribuido']
pedi01234flFIPZ,provBGS521IT,26/12/2022,['Distribuido']
pedi01234dhzWYZ,provGUW155UK,26/12/2022,['De Camino']
pedi01234dqxNUV,provAgC974SP,26/12/2022,['Distribuido']
pedi01234chiCHI,provPIS094IT,25/12/2022,['Distribuido']
pedi01234bgoAPT,provEMC389IT,25/12/2022,['Almacenado']
pedi01234ehkyJM,provLDC071FR,25/12/2022,['Distribuido']
pedi01234eruzAD,provPIS094IT,25/12/2022,['Distribuido']
pedi01234etzCKP,provKUK710GE,25/12/2022,['Distribuido']
pedi01234cpEGVW,provRat613GE,25/12/2022,['Distribuido']
pedi01234kpEIKW,provBFS790IT,25/12/2022,['Distribuido']
pedi01234mBLNQW,provRCP385UK,25/12/2022,['Distribuido']
pedi01234fzENOP,provEne685UK,25/12/2022,['Distribuido']
pedi01234lvwxzH,provCro019GE,25/12/2022,['Almacenado']
pedi01234fntuTZ,provAnt183SP,25/12/2022,['Distribuido']
pedi01234hpvAKZ,provAsS129IT,25/12/2022,['Distribuido']
pedi01234cprwBZ,provLDC071FR,25/12/2022,['Distribuido']
pedi01234fotKNQ,provEQT795IR,25/12/2022,['Distribuido']
pedi01234agnIKO,provSPH558SP,25/12/2022,['Distribuido']
pedi01234euxLPX,provSiH990GE,25/12/2022,['Distribuido']
pedi01234BGLPTV,provABI591FR,25/12/2022,['Distribuido']
pedi01234ksuRVW,provDeo025SP,24/12/2022,['Distribuido']
pedi01234afjJKZ,provPrC249SP,24/12/2022,['Distribuido']
pedi01234nsBGRX,provEvo408GE,24/12/2022,['Distribuido']
pedi01234opwQUX,provEvo408GE,24/12/2022,['Distribuido']
pedi01234imrzIQ,provSFS792IT,24/12/2022,['Distribuido']
pedi01234iCJOTZ,provPVT362GE,24/12/2022,['Distribuido']
pedi01234awzFJV,provGla159UK,24/12/2022,['Distribuido']
pedi01234egsxAH,provLDC071FR,24/12/2022,['Distribuido']
pedi01234abdtuT,provTF1453FR,24/12/2022,['Distribuido']
pedi01234apwHNX,provHeM574GE,24/12/2022,['Distribuido']
pedi01234hmvKVW,provASI979UK,24/12/2022,['Distribuido']
pedi01234dgvzKW,provSPH558SP,24/12/2022,['Distribuido']
pedi01234kpzRTV,provVVB039GE,24/12/2022,['Distribuido']
pedi01234ajsCLO,provZSS361SP,24/12/2022,['Distribuido']
pedi01234koHJOY,provTBB562UK,24/12/2022,['Distribuido']
pedi01234abdoXZ,provXXX959FR,24/12/2022,['Distribuido']
pedi01234dfkJPZ,provCro019GE,24/12/2022,['Distribuido']
pedi01234crwBFQ,provInS639SP,24/12/2022,['Distribuido']
pedi01234wCJKQV,provVos971GE,24/12/2022,['Distribuido']
pedi01234bptwMQ,provMed974GE,24/12/2022,['Distribuido']
pedi01234npsOWX,provEMC389IT,24/12/2022,['Distribuido']
pedi01234cfhwDN,provVos971GE,24/12/2022,['Distribuido']
pedi01234jqxzDL,provRot145UK,24/12/2022,['Distribuido']
pedi01234fuxGLZ,provSFS792IT,24/12/2022,['Almacenado']
pedi01234dixKUX,provFaB915SP,23/12/2022,['Distribuido']
pedi01234bKMNWY,provAsS129IT,23/12/2022,['Distribuido']
pedi01234duCLWZ,provHeM574GE,23/12/2022,['Distribuido']
pedi01234knMPVZ,provPuG251FR,23/12/2022,['Por hacer']
pedi01234jyDQRW,provVVB039GE,23/12/2022,['Distribuido']
pedi01234glorIU,provAnt183SP,23/12/2022,['Distribuido']
pedi01234alyzDF,provLin564UK,23/12/2022,['Distribuido']
pedi01234aijBLY,provG&T371FR,23/12/2022,['Distribuido']
pedi01234dflDKV,provBGS521IT,23/12/2022,['Distribuido']
pedi01234ahlsyY,provMaC196IR,23/12/2022,['Por hacer']
pedi01234zNOVXZ,provUni273IR,23/12/2022,['Distribuido']
pedi01234apruJN,provSiH990GE,23/12/2022,['Distribuido']
pedi01234eoENOT,provIGS852IT,23/12/2022,['Distribuido']
pedi01234buGHUW,provMaC196IR,23/12/2022,['Distribuido']
pedi01234ejpDFS,provAnt183SP,23/12/2022,['Distribuido']
pedi01234imrvER,provEvo408GE,23/12/2022,['Distribuido']
pedi01234brDGJP,provBGS521IT,23/12/2022,['Distribuido']
pedi01234gnpCET,provRob233FR,23/12/2022,['Pagado']
pedi01234bmquSU,provViE732UK,23/12/2022,['Distribuido']
pedi01234axANRX,provAdL707SP,23/12/2022,['Distribuido']
pedi01234ahtCJK,provUni273IR,23/12/2022,['Distribuido']
pedi01234iEHKOU,provMaC196IR,23/12/2022,['Distribuido']
pedi01234glpqrP,provTBB562UK,23/12/2022,['Distribuido']
pedi01234amtuGU,provDia214UK,22/12/2022,['Distribuido']
pedi01234ejBGJK,provAsS129IT,22/12/2022,['Distribuido']
pedi01234oDFGKX,provTal685SP,22/12/2022,['Distribuido']
pedi01234ahntvG,provBGS521IT,22/12/2022,['Distribuido']
pedi01234jqtvJK,provAlG054UK,22/12/2022,['Distribuido']
pedi01234prsvJS,provGla159UK,22/12/2022,['Distribuido']
pedi01234gisAEW,provVVB039GE,22/12/2022,['Distribuido']
pedi01234fwzHOV,provMaM160UK,22/12/2022,['Distribuido']
pedi01234mpsGIN,provKUK710GE,22/12/2022,['Distribuido']
pedi01234ilpzIT,provKUK710GE,22/12/2022,['Distribuido']
pedi01234dkDGQW,provTBG804UK,22/12/2022,['Recibido']
pedi01234gimrLZ,provUni273IR,22/12/2022,['Distribuido']
pedi01234bcnCOR,provGla904IR,22/12/2022,['Distribuido']
pedi01234jmpuHZ,provGla904IR,22/12/2022,['Distribuido']
pedi01234DGIKVW,provAnt183SP,22/12/2022,['Distribuido']
pedi01234avDILZ,provPVT362GE,22/12/2022,['Distribuido']
pedi01234fgkpFG,provRMS001IT,22/12/2022,['Distribuido']
pedi01234ikmCMT,provAdL707SP,22/12/2022,['Distribuido']
pedi01234agtKRV,provBFS790IT,22/12/2022,['Distribuido']
pedi01234dltvDZ,provHA&069GE,21/12/2022,['Distribuido']
pedi01234ikuDPQ,provAgC974SP,21/12/2022,['Recibido']
pedi01234advQRX,provRCP385UK,21/12/2022,['Distribuido']
pedi01234aestKT,provDia214UK,21/12/2022,['Distribuido']
pedi01234frxBOZ,provVVB039GE,21/12/2022,['Distribuido']
pedi01234acqBKP,provTF1453FR,21/12/2022,['Distribuido']
pedi01234lnprsC,provMal000IR,21/12/2022,['Distribuido']
pedi01234dghjBH,provVos971GE,21/12/2022,['Distribuido']
pedi01234cqsADS,provUni273IR,21/12/2022,['Distribuido']
pedi01234qsBDMS,provEdF497FR,21/12/2022,['Distribuido']
pedi01234nqDJKP,provBGS521IT,21/12/2022,['Distribuido']
pedi01234hlESXZ,provRDM331IT,21/12/2022,['Pagado']
pedi01234ktOQUY,provKUK710GE,20/12/2022,['Almacenado']
pedi01234anxFIJ,provLin564UK,20/12/2022,['Recibido']
pedi01234flnovy,provCro019GE,20/12/2022,['Distribuido']
pedi01234arsySV,provTBG804UK,20/12/2022,['Distribuido']
pedi01234eprwCD,provGla159UK,20/12/2022,['Distribuido']
pedi01234iqyCRS,provEvo408GE,20/12/2022,['Distribuido']
pedi01234doqwHL,provMal000IR,20/12/2022,['Distribuido']
pedi01234chisKY,provAgC974SP,20/12/2022,['Distribuido']
pedi01234mosFSW,provTIS088SP,20/12/2022,['Distribuido']
pedi01234chMNOT,provViE732UK,20/12/2022,['Distribuido']
pedi01234cpGMUW,provSaS872IT,20/12/2022,['Distribuido']
pedi01234jEFHST,provViE732UK,20/12/2022,['De Camino']
pedi01234mnvxAS,provEMC389IT,20/12/2022,['Distribuido']
pedi01234dfnxHZ,provOrS801IT,20/12/2022,['Distribuido']
pedi01234aBFJRW,provCom628UK,20/12/2022,['Distribuido']
pedi01234dfotyJ,provEvo408GE,20/12/2022,['Distribuido']
pedi01234behotz,provNaG379UK,20/12/2022,['De Camino']
pedi01234mqLMOW,provSiH990GE,20/12/2022,['Distribuido']
pedi01234tBLNUX,provDPG813FR,20/12/2022,['Distribuido']
pedi01234bnzIJM,provTal685SP,20/12/2022,['Recibido']
pedi01234kmsAKP,provMed974GE,20/12/2022,['Distribuido']
pedi01234vDEFIM,provGla904IR,20/12/2022,['Distribuido']
pedi01234denMPR,provTal685SP,20/12/2022,['Almacenado']
pedi01234eBCFNV,provPen195UK,19/12/2022,['Distribuido']
pedi01234kyHJLU,provAnt183SP,19/12/2022,['Distribuido']
pedi01234gtuCDW,provNaG379UK,19/12/2022,['Distribuido']
pedi01234qrFILR,provLin564UK,19/12/2022,['Distribuido']
pedi01234gmrwLS,provAgC974SP,19/12/2022,['Distribuido']
pedi01234mqrsOR,provGDA071SP,19/12/2022,['Distribuido']
pedi01234xIJMWY,provZSS361SP,19/12/2022,['Distribuido']
pedi01234cptvCY,provAlG054UK,19/12/2022,['Distribuido']
pedi01234qstxMW,provHA&069GE,19/12/2022,['Distribuido']
pedi01234ehiNOQ,provAgC974SP,19/12/2022,['Distribuido']
pedi01234jkqzLZ,provB.S543IT,19/12/2022,['Distribuido']
pedi01234krxNTX,provTIS088SP,19/12/2022,['Distribuido']
pedi01234dlsvzX,provKUK710GE,19/12/2022,['Distribuido']
pedi01234hlEPTY,provBGS521IT,19/12/2022,['Distribuido']
pedi01234mwIOUV,provHSH047UK,19/12/2022,['Distribuido']
pedi01234lwxzBG,provAgC974SP,19/12/2022,['Distribuido']
pedi01234acepLP,provSpe920UK,19/12/2022,['Almacenado']
pedi01234lorDMP,provIGS852IT,19/12/2022,['De Camino']
pedi01234pwCILZ,provSpe920UK,19/12/2022,['Distribuido']
pedi01234irtyAM,provApS922SP,18/12/2022,['Distribuido']
pedi01234afimFH,provEvo408GE,18/12/2022,['Almacenado']
pedi01234bjvCOS,provAgC974SP,18/12/2022,['Distribuido']
pedi01234gikEKV,provEne004IT,18/12/2022,['Distribuido']
pedi01234orxDKY,provDeo025SP,18/12/2022,['Distribuido']
pedi01234dluJPS,provMaM160UK,18/12/2022,['Distribuido']
pedi01234uxGIOZ,provBGS521IT,18/12/2022,['Distribuido']
pedi01234cjotKP,provPIS094IT,18/12/2022,['Distribuido']
pedi01234bilmKL,provTF1453FR,18/12/2022,['Distribuido']
pedi01234lnwyBI,provTF1453FR,18/12/2022,['Distribuido']
pedi01234dfjxXY,provBGS521IT,18/12/2022,['Distribuido']
pedi01234bglnAZ,provKUK710GE,18/12/2022,['Distribuido']
pedi01234dptyBP,provPIS094IT,18/12/2022,['Distribuido']
pedi01234fvIPSY,provMor734GE,18/12/2022,['Distribuido']
pedi01234bfuyCQ,provMBH658GE,18/12/2022,['Distribuido']
pedi01234gmqvDJ,provTIS088SP,18/12/2022,['Distribuido']
pedi01234eiyBDR,provDia214UK,18/12/2022,['Distribuido']
pedi01234FGHKSX,provMal000IR,18/12/2022,['Distribuido']
pedi01234prvGIO,provUni273IR,17/12/2022,['Distribuido']
pedi01234acHKPU,provIGS852IT,17/12/2022,['Distribuido']
pedi01234iwBOSX,provTF1453FR,17/12/2022,['Distribuido']
pedi01234bwzHKQ,provHA&069GE,17/12/2022,['Distribuido']
pedi01234bgkESX,provSpe920UK,17/12/2022,['Almacenado']
pedi01234qrAGUV,provEvo408GE,17/12/2022,['Distribuido']
pedi01234hrwRVX,provPIS094IT,17/12/2022,['Distribuido']
pedi01234egtvzD,provRob233FR,17/12/2022,['Distribuido']
pedi01234uCDQTY,provUni273IR,17/12/2022,['Distribuido']
pedi01234ijkqyO,provEdF497FR,17/12/2022,['Distribuido']
pedi01234eixCFQ,provMaM160UK,17/12/2022,['Distribuido']
pedi01234lmsPRV,provHeM574GE,17/12/2022,['Recibido']
pedi01234dehHMQ,provSMI564UK,17/12/2022,['Distribuido']
pedi01234krKMUX,provRMS001IT,17/12/2022,['Distribuido']
pedi01234dghmot,provASI979UK,17/12/2022,['Distribuido']
pedi01234aryPTZ,provEne004IT,17/12/2022,['Distribuido']
pedi01234gjlvDZ,provAdL707SP,17/12/2022,['Distribuido']
pedi01234bgpEIY,provASI979UK,17/12/2022,['Distribuido']
pedi01234bhuwJY,provPIS094IT,17/12/2022,['Distribuido']
pedi01234dmsyAH,provPrC249SP,16/12/2022,['Distribuido']
pedi01234mvFLOT,provEvo408GE,16/12/2022,['Distribuido']
pedi01234gsuwEJ,provPIS094IT,16/12/2022,['Distribuido']
pedi01234pACJPQ,provLin564UK,16/12/2022,['Distribuido']
pedi01234jsAHQU,provAsS129IT,16/12/2022,['Distribuido']
pedi01234lvFLMR,provSiH990GE,16/12/2022,['Distribuido']
pedi01234ejnvwI,provAsS129IT,16/12/2022,['Distribuido']
pedi01234CGMPRT,provViE732UK,16/12/2022,['Distribuido']
pedi01234psMNSV,provViE732UK,16/12/2022,['Distribuido']
pedi01234opKLMR,provPIS094IT,16/12/2022,['Distribuido']
pedi01234cewxET,provTTA249IT,16/12/2022,['Distribuido']
pedi01234ahisRU,provAgC974SP,16/12/2022,['Distribuido']
pedi01234bchqrA,provGla159UK,16/12/2022,['Distribuido']
pedi01234fitDFR,provEQT795IR,16/12/2022,['Distribuido']
pedi01234ejLRWX,provUni273IR,16/12/2022,['Distribuido']
pedi01234gmAKTX,provAdL707SP,16/12/2022,['Distribuido']
pedi01234hmrBEG,provHeM574GE,16/12/2022,['Distribuido']
pedi01234ijIMNT,provDia214UK,16/12/2022,['Pagado']
pedi01234rxCEJO,provVVB039GE,16/12/2022,['Distribuido']
pedi01234avzNPY,provEMC389IT,16/12/2022,['Distribuido']
pedi01234jCGMPW,provAlG054UK,16/12/2022,['Distribuido']
pedi01234bfqrGQ,provEdF497FR,16/12/2022,['Distribuido']
pedi01234cfklxW,provB.S543IT,16/12/2022,['Distribuido']
pedi01234luBINZ,provAgC974SP,16/12/2022,['Distribuido']
pedi01234psyDMO,provUni273IR,16/12/2022,['Almacenado']
pedi01234kqzBFY,provTF1453FR,16/12/2022,['Distribuido']
pedi01234egjBFP,provNaG379UK,16/12/2022,['Distribuido']
pedi01234bkptGX,provSaS872IT,16/12/2022,['Distribuido']
pedi01234dhkvGV,provAIG289SP,16/12/2022,['Distribuido']
pedi01234jmtEJQ,provAdL707SP,16/12/2022,['Distribuido']
pedi01234aqwISV,provEQT795IR,16/12/2022,['Distribuido']
pedi01234himyDQ,provInS639SP,15/12/2022,['Distribuido']
pedi01234gnoyJS,provB.S543IT,15/12/2022,['Distribuido']
pedi01234gpwDHR,provG&T371FR,15/12/2022,['Distribuido']
pedi01234cnzSYZ,provSpe920UK,15/12/2022,['Distribuido']
pedi01234bcuMRS,provABI591FR,15/12/2022,['Distribuido']
pedi01234ekvFIK,provIGS852IT,15/12/2022,['Distribuido']
pedi01234fpDRUV,provDPG813FR,15/12/2022,['Distribuido']
pedi01234cdrxAW,provLin564UK,15/12/2022,['Distribuido']
pedi01234aevEKX,provBGS521IT,15/12/2022,['Distribuido']
pedi01234txzGIS,provTTA249IT,15/12/2022,['Distribuido']
pedi01234xzHUVY,provPIS094IT,15/12/2022,['Distribuido']
pedi01234dmFGMZ,provEif549FR,15/12/2022,['Distribuido']
pedi01234aeortz,provEQT795IR,15/12/2022,['Distribuido']
pedi01234gxAHOR,provViE732UK,15/12/2022,['Distribuido']
pedi01234hvwxHV,provAdL707SP,15/12/2022,['Distribuido']
pedi01234dgpAEP,provNUB454GE,15/12/2022,['Distribuido']
pedi01234dilmpT,provEne685UK,15/12/2022,['Distribuido']
pedi01234tuJKOU,provRDM331IT,15/12/2022,['Distribuido']
pedi01234amABNS,provVVB039GE,15/12/2022,['Distribuido']
pedi01234prvwPT,provUni273IR,15/12/2022,['Distribuido']
pedi01234oBELRS,provASI979UK,15/12/2022,['Distribuido']
pedi01234bempKT,provOrS801IT,15/12/2022,['Distribuido']
pedi01234ghktFS,provEvo408GE,15/12/2022,['Distribuido']
pedi01234cmtvAP,provXXX959FR,14/12/2022,['Distribuido']
pedi01234pwNQVW,provViE732UK,14/12/2022,['Distribuido']
pedi01234fprJKU,provPen195UK,14/12/2022,['Distribuido']
pedi01234izFHXY,provEif549FR,14/12/2022,['Distribuido']
pedi01234cCFGRX,provPuG251FR,14/12/2022,['Distribuido']
pedi01234dfilwz,provTBB562UK,14/12/2022,['Distribuido']
pedi01234divEJR,provCro019GE,14/12/2022,['Distribuido']
pedi01234bklFMV,provTF1453FR,14/12/2022,['Distribuido']
pedi01234dfopuU,provB.S543IT,14/12/2022,['Distribuido']
pedi01234amCMPX,provXXX959FR,14/12/2022,['Distribuido']
pedi01234hksBKM,provCom628UK,14/12/2022,['Distribuido']
pedi01234qJLNWZ,provAsS356IT,14/12/2022,['Distribuido']
pedi01234imyAEW,provViE732UK,14/12/2022,['Distribuido']
pedi01234egjlNR,provATG036UK,14/12/2022,['Distribuido']
pedi01234knpFRT,provTIS088SP,14/12/2022,['Distribuido']
pedi01234ckpwNX,provEne004IT,14/12/2022,['Distribuido']
pedi01234oAHMTV,provBun716UK,14/12/2022,['Distribuido']
pedi01234adfnuE,provVVB039GE,14/12/2022,['Distribuido']
pedi01234qrCDGR,provSFS792IT,14/12/2022,['Distribuido']
pedi01234fijswI,provBGS521IT,14/12/2022,['Distribuido']
pedi01234uyGNTU,provEvo408GE,14/12/2022,['Distribuido']
pedi01234bcgksx,provFUM061IT,14/12/2022,['Distribuido']
pedi01234qvwxOT,provEvo408GE,14/12/2022,['Distribuido']
pedi01234kBHPTU,provNaG379UK,14/12/2022,['Distribuido']
pedi01234wyLQSX,provBFS790IT,13/12/2022,['Distribuido']
pedi01234mquDIR,provFUM061IT,13/12/2022,['Distribuido']
pedi01234aehlKZ,provEdF497FR,13/12/2022,['Distribuido']
pedi01234apzDHW,provEne685UK,13/12/2022,['Distribuido']
pedi01234nwAEHL,provGUW155UK,13/12/2022,['Distribuido']
pedi01234ehkwEI,provKUK710GE,13/12/2022,['Pagado']
pedi01234abptOR,provAgC974SP,13/12/2022,['Distribuido']
pedi01234svyCDQ,provAnt183SP,13/12/2022,['Almacenado']
pedi01234lnoxGW,provVos971GE,13/12/2022,['Distribuido']
pedi01234bDGNOT,provRMS001IT,13/12/2022,['Distribuido']
pedi01234hltyKU,provPuG251FR,13/12/2022,['Distribuido']
pedi01234jvGMSY,provLDC071FR,13/12/2022,['Distribuido']
pedi01234forFPY,provUAS964IT,13/12/2022,['Distribuido']
pedi01234amswzU,provMed974GE,13/12/2022,['Distribuido']
pedi01234bcmswA,provMBH658GE,13/12/2022,['Distribuido']
pedi01234dABCVW,provDia214UK,13/12/2022,['Distribuido']
pedi01234ekstPT,provDia214UK,13/12/2022,['Distribuido']
pedi01234eflwLV,provB.S543IT,13/12/2022,['Distribuido']
pedi01234ozAQTV,provMed974GE,13/12/2022,['Distribuido']
pedi01234fjmoHL,provAdL707SP,13/12/2022,['Distribuido']
pedi01234aciuCU,provRat613GE,13/12/2022,['Distribuido']
pedi01234ahlstE,provPuG251FR,13/12/2022,['Distribuido']
pedi01234cwBEGO,provApp240IR,13/12/2022,['Distribuido']
pedi01234blqzBZ,provMal000IR,13/12/2022,['Distribuido']
pedi01234ijDFMZ,provMaC196IR,13/12/2022,['Distribuido']
pedi01234dmCKTU,provAdL707SP,13/12/2022,['Distribuido']
pedi01234jvFJKW,provAgC974SP,13/12/2022,['Distribuido']
pedi01234ilqxHT,provPVT362GE,13/12/2022,['Distribuido']
pedi01234lnwTWX,provAdL707SP,13/12/2022,['Distribuido']
pedi01234lvAIMO,provLin564UK,13/12/2022,['Distribuido']
pedi01234huKLSV,provPIS094IT,13/12/2022,['Distribuido']
pedi01234efvxNZ,provSpe920UK,12/12/2022,['Distribuido']
pedi01234adADGW,provATG036UK,12/12/2022,['Distribuido']
pedi01234btACNR,provB.S543IT,12/12/2022,['Distribuido']
pedi01234gpqtAJ,provRat613GE,12/12/2022,['Distribuido']
pedi01234svyGVW,provGlP735IR,12/12/2022,['Distribuido']
pedi01234oswBQT,provAgC974SP,12/12/2022,['Distribuido']
pedi01234astuGX,provXXX959FR,12/12/2022,['Distribuido']
pedi01234wDKLWX,provMal000IR,12/12/2022,['Distribuido']
pedi01234cnuOPX,provBEL953FR,12/12/2022,['Distribuido']
pedi01234dpzLUY,provMaM160UK,12/12/2022,['Distribuido']
pedi01234ayBHTY,provHSH047UK,12/12/2022,['Distribuido']
pedi01234djxHJZ,provAlG054UK,12/12/2022,['Distribuido']
pedi01234hkmwyN,provDPG813FR,12/12/2022,['Distribuido']
pedi01234yFLMNO,provInS880IT,12/12/2022,['Distribuido']
pedi01234aktFPZ,provLin564UK,12/12/2022,['Distribuido']
pedi01234ijqFHX,provMaM160UK,12/12/2022,['Distribuido']
pedi01234aejvMZ,provTF1453FR,12/12/2022,['Pagado']
pedi01234aitzRS,provPIS094IT,12/12/2022,['Distribuido']
pedi01234clnACP,provApS922SP,12/12/2022,['Recibido']
pedi01234cuxOQU,provRCP385UK,12/12/2022,['Distribuido']
pedi01234imqEMS,provUni273IR,12/12/2022,['Por hacer']
pedi01234fvyEPU,provPIS094IT,12/12/2022,['Distribuido']
pedi01234abgkEF,provPIS094IT,12/12/2022,['Distribuido']
pedi01234diuzVW,provBGS521IT,12/12/2022,['Distribuido']
pedi01234dpryDE,provAgC974SP,12/12/2022,['Distribuido']
pedi01234hijBGR,provEvo408GE,12/12/2022,['Distribuido']
pedi01234bfBFMQ,provAgC974SP,12/12/2022,['Distribuido']
pedi01234gmstHY,provEdF497FR,12/12/2022,['Distribuido']
pedi01234cimuvT,provOrS801IT,11/12/2022,['Por hacer']
pedi01234aghyMN,provDPG813FR,11/12/2022,['Distribuido']
pedi01234dryFJW,provPuG251FR,11/12/2022,['Distribuido']
pedi01234fgiBPZ,provTIS088SP,11/12/2022,['Distribuido']
pedi01234dmxGIR,provAgC974SP,11/12/2022,['Recibido']
pedi01234klzPSX,provTF1453FR,11/12/2022,['Distribuido']
pedi01234aswFOU,provEne685UK,11/12/2022,['Distribuido']
pedi01234coqzQR,provAgC974SP,11/12/2022,['Distribuido']
pedi01234osvxJU,provFUM061IT,11/12/2022,['Distribuido']
pedi01234cjuGKO,provPIS094IT,11/12/2022,['Distribuido']
pedi01234eCDIST,provSSG189GE,11/12/2022,['Distribuido']
pedi01234alnpsG,provEvo408GE,11/12/2022,['Distribuido']
pedi01234cosNRU,provPrC249SP,11/12/2022,['Distribuido']
pedi01234rJKMUZ,provFaB915SP,11/12/2022,['Distribuido']
pedi01234jBCQRY,provPuG251FR,11/12/2022,['Distribuido']
pedi01234chilGH,provMBH658GE,11/12/2022,['Almacenado']
pedi01234cilqyS,provKUK710GE,11/12/2022,['Distribuido']
pedi01234dqtCQS,provPIS094IT,11/12/2022,['Distribuido']
pedi01234chiCLV,provMaU551UK,10/12/2022,['Distribuido']
pedi01234cevFLY,provRat613GE,10/12/2022,['Distribuido']
pedi01234ejzMNR,provGlP735IR,10/12/2022,['Distribuido']
pedi01234gtKLOV,provDPG813FR,10/12/2022,['Distribuido']
pedi01234bkrvGH,provBGS521IT,10/12/2022,['Distribuido']
pedi01234bADIPR,provBFS790IT,10/12/2022,['Distribuido']
pedi01234ckxBEU,provFUM061IT,10/12/2022,['Distribuido']
pedi01234rzPQUW,provFUM061IT,10/12/2022,['Distribuido']
pedi01234ahlTYZ,provFUM061IT,10/12/2022,['Almacenado']
pedi01234fisOPV,provAgC974SP,10/12/2022,['Distribuido']
pedi01234achszW,provTF1453FR,10/12/2022,['Distribuido']
pedi01234gntxLQ,provSFS792IT,10/12/2022,['Distribuido']
pedi01234eiwAGP,provFUM061IT,10/12/2022,['Almacenado']
pedi01234bvzHTZ,provMaU551UK,10/12/2022,['Distribuido']
pedi01234ciyzFU,provZSS361SP,10/12/2022,['Distribuido']
pedi01234egEKQU,provAIG289SP,10/12/2022,['Distribuido']
pedi01234bghiFN,provDeo025SP,10/12/2022,['Distribuido']
pedi01234lmqEKV,provSFS792IT,10/12/2022,['Distribuido']
pedi01234ilnMUW,provDeo025SP,10/12/2022,['Distribuido']
pedi01234dhwzDN,provEMC389IT,10/12/2022,['Distribuido']
pedi01234fqvwPW,provInS639SP,10/12/2022,['Distribuido']
pedi01234gxBLMN,provViE732UK,10/12/2022,['Distribuido']
pedi01234eAKOQX,provApS922SP,10/12/2022,['Distribuido']
pedi01234btCQVX,provTF1453FR,10/12/2022,['Distribuido']
pedi01234cksuFM,provSpe920UK,10/12/2022,['Distribuido']
pedi01234btvGPZ,provABI591FR,10/12/2022,['Distribuido']
pedi01234puxSWZ,provEdF497FR,10/12/2022,['Distribuido']
pedi01234jlrsAL,provDia214UK,09/12/2022,['Distribuido']
pedi01234dgnsDZ,provTF1453FR,09/12/2022,['Distribuido']
pedi01234jGJUVW,provEif549FR,09/12/2022,['Distribuido']
pedi01234kvxDGZ,provPIS094IT,09/12/2022,['Distribuido']
pedi01234svHJVX,provSpe920UK,09/12/2022,['Distribuido']
pedi01234lpxzAO,provGla159UK,09/12/2022,['Distribuido']
pedi01234klpzRS,provATG036UK,09/12/2022,['Distribuido']
pedi01234iqxCDJ,provSaS872IT,09/12/2022,['Distribuido']
pedi01234bdmIUV,provDuF994SP,09/12/2022,['Distribuido']
pedi01234fsFLMQ,provInS880IT,09/12/2022,['Distribuido']
pedi01234efjsAZ,provVos971GE,09/12/2022,['Distribuido']
pedi01234bguwzP,provZSS361SP,09/12/2022,['Distribuido']
pedi01234adhvzT,provPIS094IT,09/12/2022,['Distribuido']
pedi01234ckmDIX,provDeo025SP,09/12/2022,['Distribuido']
pedi01234cwMPSV,provDeo025SP,09/12/2022,['Distribuido']
pedi01234gouCJS,provHA&069GE,09/12/2022,['Distribuido']
pedi01234guDIPT,provUni273IR,08/12/2022,['Distribuido']
pedi01234gsBMUY,provEne685UK,08/12/2022,['Distribuido']
pedi01234jlstwy,provGES446SP,08/12/2022,['Distribuido']
pedi01234hkrtIW,provUAS964IT,08/12/2022,['Distribuido']
pedi01234eqFOTX,provPIS094IT,08/12/2022,['Almacenado']
pedi01234ghlsxK,provPIS094IT,08/12/2022,['Distribuido']
pedi01234aluTYZ,provBGS521IT,08/12/2022,['Distribuido']
pedi01234uxyFHO,provG&T371FR,08/12/2022,['Distribuido']
pedi01234jHJKPZ,provSiH990GE,08/12/2022,['Distribuido']
pedi01234prvBMQ,provTal685SP,08/12/2022,['Distribuido']
pedi01234uABGIK,provBun716UK,08/12/2022,['Distribuido']
pedi01234gtxEVW,provMBH658GE,08/12/2022,['Distribuido']
pedi01234adeoxI,provDeo025SP,08/12/2022,['Distribuido']
pedi01234djvBWX,provPrC249SP,08/12/2022,['Distribuido']
pedi01234fvAGOX,provRot145UK,08/12/2022,['Distribuido']
pedi01234lzEPVZ,provB.S543IT,08/12/2022,['Distribuido']
pedi01234lmrsNO,provXXX959FR,08/12/2022,['Distribuido']
